Date,Operational Demand (MW),Transpiration,Rain,Evaporation,Max Temp,Min Temp,Max Hum,Min Hum,Av Wind,Solar Rad,state_holiday,sin_month,cos_month,sin_Day_of_week,cos_Day_of_week,sin_Day_of_month,cos_Day_of_month,sin_Day_of_year,cos_Day_of_year,sin_week_of_year,cos_week_of_year
2015-09-24,96242.844,6.8,0.0,5.6,31.3,16.9,97.0,15.0,4.97,21.32,0,-1.0,-1.84e-16,0.433883739,-0.900968868,-0.951056516,0.309016994,-0.993256849,-0.1159346,-1.0,-1.84e-16
2015-09-25,94120.336,4.2,0.0,5.0,22.6,12.2,97.0,45.0,4.68,22.07,0,-1.0,-1.84e-16,-0.433883739,-0.900968868,-0.866025404,0.5,-0.995105311,-0.098820139,-1.0,-1.84e-16
2015-09-26,86823.192,4.5,0.0,7.2,23.8,7.8,96.0,38.0,4.14,22.23,0,-1.0,-1.84e-16,-0.974927912,-0.222520934,-0.743144825,0.669130606,-0.996658902,-0.081676395,-1.0,-1.84e-16
2015-09-27,84160.22,6.8,0.0,5.8,25.9,11.5,70.0,29.0,7.75,22.31,0,-1.0,-1.84e-16,-0.781831482,0.623489802,-0.587785252,0.809016994,-0.997917161,-0.064508449,-1.0,-1.84e-16
2015-09-28,85679.636,5.8,0.0,5.2,28.0,12.9,96.0,26.0,4.35,23.11,1,-1.0,-1.84e-16,0.0,1.0,-0.406736643,0.913545458,-0.998879716,-0.047321388,-0.992708874,0.12053668
2015-09-29,94219.928,4.1,0.0,5.0,22.8,11.5,99.0,38.0,3.15,21.01,0,-1.0,-1.84e-16,0.781831482,0.623489802,-0.207911691,0.978147601,-0.999546281,-0.030120305,-0.992708874,0.12053668
2015-09-30,94054.38,4.2,0.0,5.2,24.5,9.2,96.0,47.0,3.45,21.95,0,-1.0,-1.84e-16,0.974927912,-0.222520934,-1.13e-15,1.0,-0.999916659,-0.012910296,-0.992708874,0.12053668
2015-10-01,95752.05,7.1,0.0,4.4,33.5,10.9,97.0,12.0,3.81,24.15,0,-0.866025404,0.5,0.433883739,-0.900968868,0.207911691,0.978147601,-0.99999074,0.004303538,-0.992708874,0.12053668
2015-10-02,97415.22,5.0,0.0,6.4,28.3,10.9,81.0,19.0,3.08,15.61,0,-0.866025404,0.5,-0.433883739,-0.900968868,0.406736643,0.913545458,-0.999768502,0.021516097,-0.992708874,0.12053668
2015-10-03,87838.052,4.4,0.2,4.2,25.5,13.1,92.0,47.0,3.87,20.33,0,-0.866025404,0.5,-0.974927912,-0.222520934,0.587785252,0.809016994,-0.999250011,0.038722281,-0.992708874,0.12053668
2015-10-04,86693.476,4.0,0.0,3.6,24.1,15.6,99.0,52.0,4.87,18.44,0,-0.866025404,0.5,-0.781831482,0.623489802,0.743144825,0.669130606,-0.998435421,0.05591699,-0.992708874,0.12053668
2015-10-05,95791.396,4.5,1.8,7.4,20.2,15.9,93.0,38.0,7.48,18.41,0,-0.866025404,0.5,0.0,1.0,0.866025404,0.5,-0.997324973,0.07309513,-0.970941817,0.239315664
2015-10-06,92706.862,5.1,0.0,5.2,21.6,4.9,89.0,18.0,4.01,25.59,0,-0.866025404,0.5,0.781831482,0.623489802,0.951056516,0.309016994,-0.995918996,0.09025161,-0.970941817,0.239315664
2015-10-07,94850.304,8.1,0.0,5.8,27.6,7.6,49.0,11.0,6.19,25.13,0,-0.866025404,0.5,0.974927912,-0.222520934,0.994521895,0.104528463,-0.994217907,0.107381347,-0.970941817,0.239315664
2015-10-08,96141.352,6.8,0.0,6.6,30.2,9.0,74.0,15.0,3.92,24.91,0,-0.866025404,0.5,0.433883739,-0.900968868,0.994521895,-0.104528463,-0.992222209,0.124479264,-0.970941817,0.239315664
2015-10-09,99572.52,7.5,0.0,7.4,34.7,12.7,85.0,16.0,3.77,25.03,0,-0.866025404,0.5,-0.433883739,-0.900968868,0.951056516,-0.309016994,-0.989932495,0.141540295,-0.970941817,0.239315664
2015-10-10,93060.802,6.1,0.0,8.0,33.2,12.0,95.0,23.0,2.68,24.58,0,-0.866025404,0.5,-0.974927912,-0.222520934,0.866025404,-0.5,-0.987349442,0.158559385,-0.970941817,0.239315664
2015-10-11,92639.29,6.6,0.0,7.8,32.9,16.5,81.0,24.0,4.16,19.76,0,-0.866025404,0.5,-0.781831482,0.623489802,0.743144825,-0.669130606,-0.984473817,0.17553149,-0.970941817,0.239315664
2015-10-12,104686.168,7.5,0.0,8.2,33.5,18.1,90.0,24.0,4.88,25.18,0,-0.866025404,0.5,0.0,1.0,0.587785252,-0.809016994,-0.98130647,0.192451582,-0.935016243,0.354604887
2015-10-13,97935.512,6.9,0.0,7.0,32.4,13.1,99.0,21.0,4.1,24.68,0,-0.866025404,0.5,0.781831482,0.623489802,0.406736643,-0.913545458,-0.977848342,0.209314646,-0.935016243,0.354604887
2015-10-14,97978.32,3.6,0.2,6.6,21.9,12.9,96.0,49.0,4.74,14.5,0,-0.866025404,0.5,0.974927912,-0.222520934,0.207911691,-0.978147601,-0.974100455,0.226115686,-0.935016243,0.354604887
2015-10-15,94487.006,4.6,1.8,5.6,20.5,8.0,96.0,28.0,4.5,21.7,0,-0.866025404,0.5,0.433883739,-0.900968868,5.67e-16,-1.0,-0.970063922,0.242849722,-0.935016243,0.354604887
2015-10-16,94258.932,5.1,0.0,3.8,22.7,3.7,97.0,30.0,4.18,26.55,0,-0.866025404,0.5,-0.433883739,-0.900968868,-0.207911691,-0.978147601,-0.965739938,0.259511797,-0.935016243,0.354604887
2015-10-17,86974.722,7.3,0.0,6.8,30.1,6.3,93.0,20.0,4.9,26.76,0,-0.866025404,0.5,-0.974927912,-0.222520934,-0.406736643,-0.913545458,-0.961129784,0.276096973,-0.935016243,0.354604887
2015-10-18,86762.396,3.9,0.0,7.2,22.7,10.1,99.0,44.0,4.51,16.34,0,-0.866025404,0.5,-0.781831482,0.623489802,-0.587785252,-0.809016994,-0.956234827,0.292600336,-0.935016243,0.354604887
2015-10-19,91955.208,4.6,0.8,4.2,22.4,8.0,99.0,34.0,3.8,23.97,0,-0.866025404,0.5,0.0,1.0,-0.743144825,-0.669130606,-0.951056516,0.309016994,-0.885456026,0.464723172
2015-10-20,89837.544,6.6,0.0,5.8,28.4,7.1,97.0,21.0,4.31,27.17,0,-0.866025404,0.5,0.781831482,0.623489802,-0.866025404,-0.5,-0.945596387,0.325342085,-0.885456026,0.464723172
2015-10-21,92684.028,7.8,0.0,8.8,32.9,11.4,82.0,19.0,4.42,27.41,0,-0.866025404,0.5,0.974927912,-0.222520934,-0.951056516,-0.309016994,-0.939856058,0.341570769,-0.885456026,0.464723172
2015-10-22,91675.458,3.8,0.0,7.0,24.2,11.4,94.0,60.0,3.76,19.16,0,-0.866025404,0.5,0.433883739,-0.900968868,-0.994521895,-0.104528463,-0.933837229,0.357698239,-0.885456026,0.464723172
2015-10-23,90274.78,4.2,0.0,5.0,22.5,16.2,84.0,51.0,5.67,16.32,0,-0.866025404,0.5,-0.433883739,-0.900968868,-0.994521895,0.104528463,-0.927541684,0.373719715,-0.885456026,0.464723172
2015-10-24,81800.904,4.8,0.0,4.8,25.0,12.6,93.0,38.0,4.72,18.74,0,-0.866025404,0.5,-0.974927912,-0.222520934,-0.951056516,0.309016994,-0.920971288,0.38963045,-0.885456026,0.464723172
2015-10-25,79569.412,6.0,0.0,5.6,24.5,15.2,68.0,37.0,7.3,17.26,0,-0.866025404,0.5,-0.781831482,0.623489802,-0.866025404,0.5,-0.914127988,0.405425728,-0.885456026,0.464723172
2015-10-26,91707.094,6.9,0.6,6.4,28.5,14.9,72.0,33.0,4.87,27.23,0,-0.866025404,0.5,0.0,1.0,-0.743144825,0.669130606,-0.907013813,0.421100871,-0.822983866,0.568064747
2015-10-27,94301.288,5.8,0.0,8.0,27.3,15.2,92.0,35.0,6.56,18.2,0,-0.866025404,0.5,0.781831482,0.623489802,-0.587785252,0.809016994,-0.89963087,0.436651232,-0.822983866,0.568064747
2015-10-28,98819.986,6.0,2.2,5.0,27.2,17.7,91.0,42.0,4.89,26.79,0,-0.866025404,0.5,0.974927912,-0.222520934,-0.406736643,0.913545458,-0.891981346,0.452072204,-0.822983866,0.568064747
2015-10-29,100930.776,4.9,0.2,7.2,26.6,15.4,96.0,56.0,3.3,25.69,0,-0.866025404,0.5,0.433883739,-0.900968868,-0.207911691,0.978147601,-0.88406751,0.467359217,-0.822983866,0.568064747
2015-10-30,102279.724,5.4,0.0,5.2,27.7,16.8,96.0,28.0,4.2,19.23,0,-0.866025404,0.5,-0.433883739,-0.900968868,-1.13e-15,1.0,-0.875891705,0.482507742,-0.822983866,0.568064747
2015-10-31,91233.378,5.0,9.8,5.0,24.8,16.0,98.0,47.0,3.99,24.98,0,-0.866025404,0.5,-0.974927912,-0.222520934,0.207911691,0.978147601,-0.867456355,0.497513289,-0.822983866,0.568064747
2015-11-01,87336.828,5.0,0.0,7.0,26.1,11.1,96.0,28.0,3.45,20.55,0,-0.5,0.866025404,-0.781831482,0.623489802,0.207911691,0.978147601,-0.858763958,0.512371412,-0.822983866,0.568064747
2015-11-02,96226.816,4.5,13.6,5.6,23.4,13.9,97.0,51.0,4.04,24.04,0,-0.5,0.866025404,0.0,1.0,0.406736643,0.913545458,-0.849817092,0.527077709,-0.748510748,0.663122658
2015-11-03,91967.382,6.1,0.0,5.8,26.2,14.8,94.0,37.0,4.62,29.0,0,-0.5,0.866025404,0.781831482,0.623489802,0.587785252,0.809016994,-0.840618406,0.541627821,-0.748510748,0.663122658
2015-11-04,94527.818,5.7,0.0,7.2,25.6,13.0,97.0,41.0,4.14,29.32,0,-0.5,0.866025404,0.974927912,-0.222520934,0.743144825,0.669130606,-0.831170626,0.556017437,-0.748510748,0.663122658
2015-11-05,96911.034,5.1,0.0,7.0,24.5,10.0,97.0,39.0,3.86,25.2,0,-0.5,0.866025404,0.433883739,-0.900968868,0.866025404,0.5,-0.821476553,0.570242293,-0.748510748,0.663122658
2015-11-06,99067.196,5.0,0.0,6.0,26.6,15.0,93.0,41.0,5.26,16.77,0,-0.5,0.866025404,-0.433883739,-0.900968868,0.951056516,0.309016994,-0.811539059,0.584298174,-0.748510748,0.663122658
2015-11-07,89142.852,4.7,1.2,7.4,24.1,17.3,83.0,48.0,6.51,14.66,0,-0.5,0.866025404,-0.974927912,-0.222520934,0.994521895,0.104528463,-0.801361088,0.598180914,-0.748510748,0.663122658
2015-11-08,85822.818,6.2,0.0,4.2,26.2,13.6,92.0,41.0,5.29,29.31,0,-0.5,0.866025404,-0.781831482,0.623489802,0.994521895,-0.104528463,-0.790945657,0.611886401,-0.748510748,0.663122658
2015-11-09,98553.732,6.8,0.0,7.0,30.4,14.7,90.0,34.0,4.42,27.57,0,-0.5,0.866025404,0.0,1.0,0.951056516,-0.309016994,-0.780295851,0.625410573,-0.663122658,0.748510748
2015-11-10,99983.612,8.2,0.0,8.6,32.1,17.1,85.0,31.0,6.32,28.12,0,-0.5,0.866025404,0.781831482,0.623489802,0.866025404,-0.5,-0.769414827,0.638749422,-0.663122658,0.748510748
2015-11-11,101963.496,6.9,0.0,8.6,30.5,11.5,97.0,29.0,3.86,30.21,0,-0.5,0.866025404,0.974927912,-0.222520934,0.743144825,-0.669130606,-0.758305808,0.651898996,-0.663122658,0.748510748
2015-11-12,106159.262,8.4,0.0,8.6,34.8,14.8,94.0,19.0,4.59,27.83,0,-0.5,0.866025404,0.433883739,-0.900968868,0.587785252,-0.809016994,-0.746972088,0.664855398,-0.663122658,0.748510748
2015-11-13,115984.746,10.7,0.0,10.8,36.1,19.7,72.0,21.0,7.3,29.12,0,-0.5,0.866025404,-0.433883739,-0.900968868,0.406736643,-0.913545458,-0.735417023,0.677614789,-0.663122658,0.748510748
2015-11-14,116519.292,10.9,0.0,8.0,39.2,21.9,77.0,16.0,6.04,28.32,0,-0.5,0.866025404,-0.974927912,-0.222520934,0.207911691,-0.978147601,-0.723644038,0.690173388,-0.663122658,0.748510748
2015-11-15,99836.3,8.3,0.0,13.2,32.5,18.7,91.0,19.0,4.84,30.17,0,-0.5,0.866025404,-0.781831482,0.623489802,5.67e-16,-1.0,-0.711656622,0.702527474,-0.663122658,0.748510748
2015-11-16,109172.94,7.8,0.0,10.8,32.5,12.9,96.0,16.0,3.68,30.78,0,-0.5,0.866025404,0.0,1.0,-0.207911691,-0.978147601,-0.699458327,0.714673386,-0.568064747,0.822983866
2015-11-17,100819.662,6.3,0.0,10.8,26.2,14.0,90.0,27.0,5.64,23.41,0,-0.5,0.866025404,0.781831482,0.623489802,-0.406736643,-0.913545458,-0.687052767,0.726607525,-0.568064747,0.822983866
2015-11-18,96048.396,5.3,1.0,7.2,21.8,16.3,85.0,38.0,6.24,22.15,0,-0.5,0.866025404,0.974927912,-0.222520934,-0.587785252,-0.809016994,-0.674443619,0.738326354,-0.568064747,0.822983866
2015-11-19,95224.642,5.6,0.6,6.2,22.8,8.8,97.0,29.0,5.08,26.12,0,-0.5,0.866025404,0.433883739,-0.900968868,-0.743144825,-0.669130606,-0.661634618,0.749826401,-0.568064747,0.822983866
2015-11-20,95120.788,8.9,0.0,7.6,30.1,12.9,76.0,14.0,5.91,31.9,0,-0.5,0.866025404,-0.433883739,-0.900968868,-0.866025404,-0.5,-0.648629561,0.761104259,-0.568064747,0.822983866
2015-11-21,97415.832,12.0,0.0,11.0,34.8,15.4,53.0,9.0,7.72,31.5,0,-0.5,0.866025404,-0.974927912,-0.222520934,-0.951056516,-0.309016994,-0.635432301,0.772156584,-0.568064747,0.822983866
2015-11-22,101032.478,11.1,0.0,12.2,36.2,21.8,91.0,9.0,7.44,30.14,0,-0.5,0.866025404,-0.781831482,0.623489802,-0.994521895,-0.104528463,-0.622046748,0.782980104,-0.568064747,0.822983866
2015-11-23,105721.808,6.2,0.0,10.0,28.6,15.3,95.0,41.0,3.8,28.97,0,-0.5,0.866025404,0.0,1.0,-0.994521895,0.104528463,-0.60847687,0.793571609,-0.464723172,0.885456026
2015-11-24,102776.854,6.8,0.0,7.8,27.1,16.6,89.0,41.0,6.59,29.86,0,-0.5,0.866025404,0.781831482,0.623489802,-0.951056516,0.309016994,-0.594726687,0.803927962,-0.464723172,0.885456026
2015-11-25,100604.698,7.3,0.0,10.4,26.5,14.7,68.0,38.0,5.79,31.65,0,-0.5,0.866025404,0.974927912,-0.222520934,-0.866025404,0.5,-0.580800273,0.814046094,-0.464723172,0.885456026
2015-11-26,101509.45,9.0,0.0,9.8,31.0,14.3,68.0,22.0,6.29,29.83,0,-0.5,0.866025404,0.433883739,-0.900968868,-0.743144825,0.669130606,-0.566701756,0.823923006,-0.464723172,0.885456026
2015-11-27,106577.01,8.2,0.0,9.0,31.5,16.9,70.0,27.0,4.66,30.8,0,-0.5,0.866025404,-0.433883739,-0.900968868,-0.587785252,0.809016994,-0.552435313,0.833555772,-0.464723172,0.885456026
2015-11-28,96783.838,7.4,0.0,9.8,28.7,16.3,72.0,37.0,4.98,31.04,0,-0.5,0.866025404,-0.974927912,-0.222520934,-0.406736643,0.913545458,-0.538005172,0.842941537,-0.464723172,0.885456026
2015-11-29,91240.052,6.8,0.0,8.6,27.1,13.7,89.0,40.0,5.89,31.54,0,-0.5,0.866025404,-0.781831482,0.623489802,-0.207911691,0.978147601,-0.523415607,0.852077521,-0.464723172,0.885456026
2015-11-30,98403.682,7.5,0.0,9.8,25.7,12.1,75.0,29.0,7.04,30.84,0,-0.5,0.866025404,0.0,1.0,-1.13e-15,1.0,-0.508670944,0.860961016,-0.354604887,0.935016243
2015-12-01,98153.926,9.3,0.0,12.0,29.1,13.9,57.0,15.0,6.33,32.45,0,-2.45e-16,1.0,0.781831482,0.623489802,0.207911691,0.978147601,-0.49377555,0.869589389,-0.354604887,0.935016243
2015-12-02,110460.018,10.2,0.0,10.2,36.2,15.4,54.0,14.0,5.47,26.99,0,-2.45e-16,1.0,0.974927912,-0.222520934,0.406736643,0.913545458,-0.47873384,0.877960085,-0.354604887,0.935016243
2015-12-03,110227.692,7.8,0.0,9.4,30.3,22.6,77.0,36.0,5.02,30.08,0,-2.45e-16,1.0,0.433883739,-0.900968868,0.587785252,0.809016994,-0.463550271,0.886070622,-0.354604887,0.935016243
2015-12-04,95890.79,6.2,0.0,10.8,25.0,16.3,87.0,39.0,6.77,25.93,0,-2.45e-16,1.0,-0.433883739,-0.900968868,0.743144825,0.669130606,-0.448229342,0.893918597,-0.354604887,0.935016243
2015-12-05,87860.908,3.5,4.6,7.6,18.9,12.7,96.0,49.0,5.28,15.4,0,-2.45e-16,1.0,-0.974927912,-0.222520934,0.866025404,0.5,-0.432775593,0.901501684,-0.354604887,0.935016243
2015-12-06,88730.128,3.2,10.8,4.8,21.7,11.3,95.0,59.0,6.24,11.6,0,-2.45e-16,1.0,-0.781831482,0.623489802,0.951056516,0.309016994,-0.417193603,0.908817637,-0.354604887,0.935016243
2015-12-07,95632.97,5.6,1.6,2.8,23.4,12.7,94.0,38.0,6.51,24.49,0,-2.45e-16,1.0,0.0,1.0,0.994521895,0.104528463,-0.401487989,0.915864288,-0.239315664,0.970941817
2015-12-08,93061.706,6.2,0.0,8.0,24.7,8.3,99.0,35.0,4.71,32.47,0,-2.45e-16,1.0,0.781831482,0.623489802,0.994521895,-0.104528463,-0.385663406,0.922639549,-0.239315664,0.970941817
2015-12-09,93679.608,6.1,0.0,7.8,25.1,13.1,96.0,37.0,4.79,30.41,0,-2.45e-16,1.0,0.974927912,-0.222520934,0.951056516,-0.309016994,-0.369724543,0.929141411,-0.239315664,0.970941817
2015-12-10,94321.328,7.6,0.0,8.0,27.8,13.9,75.0,31.0,5.78,31.64,0,-2.45e-16,1.0,0.433883739,-0.900968868,0.866025404,-0.5,-0.353676122,0.935367949,-0.239315664,0.970941817
2015-12-11,97356.38,11.0,0.0,11.2,32.5,15.9,64.0,14.0,8.15,32.27,0,-2.45e-16,1.0,-0.433883739,-0.900968868,0.743144825,-0.669130606,-0.3375229,0.941317318,-0.239315664,0.970941817
2015-12-12,90862.078,7.1,0.0,7.8,29.4,16.0,84.0,27.0,5.65,22.72,0,-2.45e-16,1.0,-0.974927912,-0.222520934,0.587785252,-0.809016994,-0.321269662,0.946987753,-0.239315664,0.970941817
2015-12-13,88122.268,6.0,0.0,6.8,26.1,15.0,96.0,46.0,5.2,29.72,0,-2.45e-16,1.0,-0.781831482,0.623489802,0.406736643,-0.913545458,-0.304921225,0.952377576,-0.239315664,0.970941817
2015-12-14,98660.376,6.5,0.0,6.6,26.0,13.0,92.0,40.0,4.85,32.51,0,-2.45e-16,1.0,0.0,1.0,0.207911691,-0.978147601,-0.288482433,0.957485188,-0.12053668,0.992708874
2015-12-15,102574.762,6.9,0.0,8.8,28.7,12.3,94.0,39.0,4.66,32.64,0,-2.45e-16,1.0,0.781831482,0.623489802,5.67e-16,-1.0,-0.271958158,0.962309077,-0.12053668,0.992708874
2015-12-16,101421.366,7.7,0.0,8.8,27.6,15.9,84.0,33.0,6.69,32.32,0,-2.45e-16,1.0,0.974927912,-0.222520934,-0.207911691,-0.978147601,-0.255353295,0.966847814,-0.12053668,0.992708874
2015-12-17,102847.72,7.6,0.0,10.0,29.7,16.6,78.0,38.0,5.24,31.99,0,-2.45e-16,1.0,0.433883739,-0.900968868,-0.406736643,-0.913545458,-0.238672766,0.971100052,-0.12053668,0.992708874
2015-12-18,99314.464,7.2,0.0,9.2,26.5,17.0,80.0,41.0,6.6,32.09,0,-2.45e-16,1.0,-0.433883739,-0.900968868,-0.587785252,-0.809016994,-0.221921513,0.975064532,-0.12053668,0.992708874
2015-12-19,87817.85,7.5,0.0,11.0,23.8,14.3,79.0,27.0,7.85,33.15,0,-2.45e-16,1.0,-0.974927912,-0.222520934,-0.743144825,-0.669130606,-0.2051045,0.97874008,-0.12053668,0.992708874
2015-12-20,87623.596,9.7,0.0,10.6,30.0,15.3,63.0,15.0,6.78,32.69,0,-2.45e-16,1.0,-0.781831482,0.623489802,-0.866025404,-0.5,-0.18822671,0.982125606,-0.12053668,0.992708874
2015-12-21,110786.814,11.9,0.0,11.8,36.3,17.8,54.0,16.0,7.4,32.02,0,-2.45e-16,1.0,0.0,1.0,-0.951056516,-0.309016994,-0.171293144,0.985220107,6.43e-16,1.0
2015-12-22,129431.518,10.3,0.0,12.2,39.8,23.1,72.0,18.0,4.74,30.27,0,-2.45e-16,1.0,0.781831482,0.623489802,-0.994521895,-0.104528463,-0.154308821,0.988022666,6.43e-16,1.0
2015-12-23,134612.388,11.5,0.0,12.0,40.0,21.7,74.0,16.0,5.93,31.04,0,-2.45e-16,1.0,0.974927912,-0.222520934,-0.994521895,0.104528463,-0.137278772,0.990532452,6.43e-16,1.0
2015-12-24,100213.522,8.0,0.0,12.0,27.9,18.1,83.0,39.0,8.6,32.62,0,-2.45e-16,1.0,0.433883739,-0.900968868,-0.951056516,0.309016994,-0.120208045,0.992748722,6.43e-16,1.0
2015-12-25,81750.008,9.1,0.0,12.6,30.3,12.1,68.0,12.0,5.37,33.42,1,-2.45e-16,1.0,-0.433883739,-0.900968868,-0.866025404,0.5,-0.103101697,0.99467082,6.43e-16,1.0
2015-12-26,88692.28,10.5,0.0,11.8,33.9,14.4,59.0,13.0,6.05,32.49,1,-2.45e-16,1.0,-0.974927912,-0.222520934,-0.743144825,0.669130606,-0.085964799,0.996298175,6.43e-16,1.0
2015-12-27,105464.678,11.8,0.0,11.8,38.7,16.9,65.0,7.0,5.56,33.41,0,-2.45e-16,1.0,-0.781831482,0.623489802,-0.587785252,0.809016994,-0.068802427,0.997630305,6.43e-16,1.0
2015-12-28,123316.524,12.0,0.0,12.4,41.7,20.0,40.0,6.0,4.8,32.18,1,-2.45e-16,1.0,0.0,1.0,-0.406736643,0.913545458,-0.051619667,0.998666816,0.12053668,0.992708874
2015-12-29,121057.93,9.8,0.0,15.2,36.9,22.4,64.0,9.0,4.77,26.14,0,-2.45e-16,1.0,0.781831482,0.623489802,-0.207911691,0.978147601,-0.034421612,0.999407401,0.12053668,0.992708874
2015-12-30,105182.858,7.9,0.0,10.8,32.2,21.0,70.0,25.0,4.97,23.63,0,-2.45e-16,1.0,0.974927912,-0.222520934,-1.13e-15,1.0,-0.017213356,0.999851839,0.12053668,0.992708874
2015-12-31,100896.708,10.5,0.0,9.0,32.2,17.8,59.0,19.0,7.8,30.64,0,-2.45e-16,1.0,0.433883739,-0.900968868,0.207911691,0.978147601,6.43e-16,1.0,0.12053668,0.992708874
2016-01-01,99160.612,11.4,0.0,13.2,35.0,16.8,60.0,19.0,8.29,29.53,1,0.5,0.866025404,-0.433883739,-0.900968868,0.207911691,0.978147601,0.017213356,0.999851839,0.12053668,0.992708874
2016-01-02,109733.054,10.4,1.2,13.2,36.6,19.5,68.0,25.0,6.25,30.69,0,0.5,0.866025404,-0.974927912,-0.222520934,0.406736643,0.913545458,0.034421612,0.999407401,0.12053668,0.992708874
2016-01-03,114120.842,10.0,0.0,10.8,37.4,22.5,66.0,25.0,5.02,31.51,0,0.5,0.866025404,-0.781831482,0.623489802,0.587785252,0.809016994,0.051619667,0.998666816,0.12053668,0.992708874
2016-01-04,121311.098,5.4,0.0,13.4,31.4,24.0,83.0,36.0,3.75,15.46,0,0.5,0.866025404,0.0,1.0,0.743144825,0.669130606,0.068802427,0.997630305,0.12053668,0.992708874
2016-01-05,116138.76,6.5,0.0,7.0,30.2,20.2,91.0,48.0,3.76,28.97,0,0.5,0.866025404,0.781831482,0.623489802,0.866025404,0.5,0.085964799,0.996298175,0.12053668,0.992708874
2016-01-06,119138.798,8.1,0.0,6.4,34.9,19.0,93.0,30.0,3.94,31.38,0,0.5,0.866025404,0.974927912,-0.222520934,0.951056516,0.309016994,0.103101697,0.99467082,0.12053668,0.992708874
2016-01-07,137159.804,15.3,0.0,11.8,43.0,22.2,44.0,11.0,8.29,30.24,0,0.5,0.866025404,0.433883739,-0.900968868,0.994521895,0.104528463,0.120208045,0.992748722,0.12053668,0.992708874
2016-01-08,131883.172,10.1,0.0,15.4,37.4,26.5,58.0,20.0,6.94,17.86,0,0.5,0.866025404,-0.433883739,-0.900968868,0.994521895,-0.104528463,0.137278772,0.990532452,0.12053668,0.992708874
2016-01-09,111842.812,8.3,0.0,10.4,35.5,17.5,80.0,29.0,3.96,29.89,0,0.5,0.866025404,-0.974927912,-0.222520934,0.951056516,-0.309016994,0.154308821,0.988022666,0.12053668,0.992708874
2016-01-10,95685.396,4.9,0.0,9.6,25.9,20.8,81.0,48.0,4.57,17.2,0,0.5,0.866025404,-0.781831482,0.623489802,0.866025404,-0.5,0.171293144,0.985220107,0.12053668,0.992708874
2016-01-11,106252.992,5.2,0.0,5.4,27.6,14.7,93.0,44.0,4.45,20.56,0,0.5,0.866025404,0.0,1.0,0.743144825,-0.669130606,0.18822671,0.982125606,0.239315664,0.970941817
2016-01-12,103241.144,5.2,0.0,7.0,26.9,17.6,92.0,45.0,5.45,18.61,0,0.5,0.866025404,0.781831482,0.623489802,0.587785252,-0.809016994,0.2051045,0.97874008,0.239315664,0.970941817
2016-01-13,99390.594,10.3,0.0,8.8,31.4,15.0,65.0,10.0,6.82,32.61,0,0.5,0.866025404,0.974927912,-0.222520934,0.406736643,-0.913545458,0.221921513,0.975064532,0.239315664,0.970941817
2016-01-14,105538.752,12.1,0.0,12.4,34.1,16.0,52.0,11.0,8.33,31.51,0,0.5,0.866025404,0.433883739,-0.900968868,0.207911691,-0.978147601,0.238672766,0.971100052,0.239315664,0.970941817
2016-01-15,116663.192,11.5,0.0,13.4,36.7,18.7,42.0,11.0,6.03,31.15,0,0.5,0.866025404,-0.433883739,-0.900968868,5.67e-16,-1.0,0.255353295,0.966847814,0.239315664,0.970941817
2016-01-16,118973.2,9.9,0.0,11.4,38.6,22.0,52.0,15.0,4.96,23.57,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.207911691,-0.978147601,0.271958158,0.962309077,0.239315664,0.970941817
2016-01-17,107499.626,6.6,0.0,9.6,31.3,17.6,73.0,34.0,3.64,24.26,0,0.5,0.866025404,-0.781831482,0.623489802,-0.406736643,-0.913545458,0.288482433,0.957485188,0.239315664,0.970941817
2016-01-18,103275.52,3.9,0.0,8.0,23.9,19.5,81.0,52.0,4.32,12.86,0,0.5,0.866025404,0.0,1.0,-0.587785252,-0.809016994,0.304921225,0.952377576,0.354604887,0.935016243
2016-01-19,96582.968,4.5,0.0,5.2,25.9,12.8,96.0,37.0,4.12,14.54,0,0.5,0.866025404,0.781831482,0.623489802,-0.743144825,-0.669130606,0.321269662,0.946987753,0.354604887,0.935016243
2016-01-20,94837.642,4.7,3.4,3.1,25.6,13.9,97.0,45.0,3.9,20.35,0,0.5,0.866025404,0.974927912,-0.222520934,-0.866025404,-0.5,0.3375229,0.941317318,0.354604887,0.935016243
2016-01-21,97126.188,5.4,0.0,6.4,28.4,16.5,85.0,40.0,5.28,15.94,0,0.5,0.866025404,0.433883739,-0.900968868,-0.951056516,-0.309016994,0.353676122,0.935367949,0.354604887,0.935016243
2016-01-22,98608.8,8.2,0.0,8.2,30.4,16.5,76.0,27.0,5.52,31.05,0,0.5,0.866025404,-0.433883739,-0.900968868,-0.994521895,-0.104528463,0.369724543,0.929141411,0.354604887,0.935016243
2016-01-23,104771.504,9.4,0.0,10.0,36.0,17.6,82.0,23.0,6.18,26.0,0,0.5,0.866025404,-0.974927912,-0.222520934,-0.994521895,0.104528463,0.385663406,0.922639549,0.354604887,0.935016243
2016-01-24,111708.298,8.5,1.4,9.4,36.2,18.9,85.0,26.0,4.17,30.11,0,0.5,0.866025404,-0.781831482,0.623489802,-0.951056516,0.309016994,0.401487989,0.915864288,0.354604887,0.935016243
